,,No_Vaccination,Baseline,Age,Income,Occupation,Minority,SVI,SVI_new,Hybrid,Hybrid_Ablation
All,deaths_total_abs,0.000048,0.000039,0.000039,0.000038,0.000038,0.000038,0.000040,0.000039,0.000033,0.000031
All,deaths_total_rel,0.000000,-0.193573,-0.184514,-0.215176,-0.212389,-0.216880,-0.172435,-0.199923,-0.317073,-0.364770
Elder_Ratio,deaths_gini_abs,0.341207,0.341737,0.247341,0.334845,0.347894,0.294691,0.335528,0.343855,0.288523,0.339234
Elder_Ratio,deaths_gini_rel,0.000000,0.001551,-0.275101,-0.018647,0.019596,-0.136328,-0.016646,0.007758,-0.154405,-0.005783
Mean_Household_Income,deaths_gini_abs,0.125455,0.127117,0.105340,0.034822,0.116567,0.138655,0.133875,0.092741,0.092038,0.119302
Mean_Household_Income,deaths_gini_rel,0.000000,0.013243,-0.160338,-0.722432,-0.070849,0.105215,0.067110,-0.260762,-0.266365,-0.049045
EW_Ratio,deaths_gini_abs,0.120723,0.128780,0.135977,0.131250,0.027196,0.150963,0.146962,0.132458,0.109960,0.136759
EW_Ratio,deaths_gini_rel,0.000000,0.066744,0.126354,0.087203,-0.774721,0.250490,0.217353,0.097209,-0.089148,0.132832
Minority_Ratio,deaths_gini_abs,0.205993,0.215460,0.176567,0.207374,0.227621,0.147560,0.254068,0.204821,0.189275,0.226318
Minority_Ratio,deaths_gini_rel,0.000000,0.045959,-0.142850,0.006705,0.104995,-0.283662,0.233380,-0.005688,-0.081159,0.098669
