,,No_Vaccination,Baseline,Age,Income,Occupation,Minority,SVI,SVI_new,Hybrid,Hybrid_Ablation
All,deaths_total_abs,0.000091,0.000087,0.000085,0.000089,0.000087,0.000088,0.000088,0.000090,0.000087,0.000083
All,deaths_total_rel,0.000000,-0.037771,-0.066813,-0.024653,-0.037464,-0.031237,-0.033330,-0.012811,-0.042875,-0.089475
Elder_Ratio,deaths_gini_abs,0.228021,0.228351,0.195507,0.224689,0.239326,0.223285,0.223645,0.238361,0.217788,0.197960
Elder_Ratio,deaths_gini_rel,0.000000,0.001448,-0.142591,-0.014613,0.049582,-0.020770,-0.019189,0.045348,-0.044875,-0.131834
Mean_Household_Income,deaths_gini_abs,0.030010,0.032789,0.021468,0.020648,0.034053,0.037497,0.029601,0.034180,0.011298,0.034326
Mean_Household_Income,deaths_gini_rel,0.000000,0.092615,-0.284636,-0.311970,0.134733,0.249497,-0.013643,0.138968,-0.623511,0.143817
EW_Ratio,deaths_gini_abs,0.093401,0.089052,0.094747,0.099318,0.072828,0.089713,0.094195,0.088082,0.081040,0.093094
EW_Ratio,deaths_gini_rel,0.000000,-0.046557,0.014413,0.063348,-0.220267,-0.039488,0.008501,-0.056946,-0.132339,-0.003287
Minority_Ratio,deaths_gini_abs,0.077111,0.070169,0.064458,0.077612,0.071271,0.058549,0.098537,0.081828,0.065557,0.047316
Minority_Ratio,deaths_gini_rel,0.000000,-0.090021,-0.164091,0.006502,-0.075741,-0.240724,0.277857,0.061173,-0.149843,-0.386388
