,,No_Vaccination,Baseline,Age,Income,Occupation,Minority,SVI,SVI_new,Hybrid,Hybrid_Ablation
All,deaths_total_abs,0.000498,0.000457,0.000445,0.000372,0.000425,0.000435,0.000401,0.000415,0.000337,0.000373
All,deaths_total_rel,0.000000,-0.082975,-0.106742,-0.254415,-0.146152,-0.127327,-0.195107,-0.166915,-0.324324,-0.252257
Elder_Ratio,deaths_gini_abs,0.130730,0.119630,0.050804,0.156234,0.145017,0.167571,0.173431,0.158816,0.086966,0.046437
Elder_Ratio,deaths_gini_rel,0.000000,-0.084906,-0.611382,0.195092,0.109293,0.281811,0.326636,0.214842,-0.334765,-0.644786
Mean_Household_Income,deaths_gini_abs,0.469877,0.461755,0.470943,0.367177,0.435542,0.438486,0.400470,0.412017,0.362443,0.465723
Mean_Household_Income,deaths_gini_rel,0.000000,-0.017286,0.002268,-0.218569,-0.073073,-0.066807,-0.147712,-0.123137,-0.228643,-0.008841
EW_Ratio,deaths_gini_abs,0.319482,0.311942,0.304013,0.209084,0.251480,0.305094,0.251636,0.261962,0.203522,0.363555
EW_Ratio,deaths_gini_rel,0.000000,-0.023600,-0.048418,-0.345553,-0.212851,-0.045036,-0.212362,-0.180042,-0.362961,0.137951
Minority_Ratio,deaths_gini_abs,0.401303,0.405270,0.415727,0.291145,0.376703,0.348580,0.315021,0.332336,0.297114,0.465009
Minority_Ratio,deaths_gini_rel,0.000000,0.009884,0.035941,-0.274502,-0.061300,-0.131382,-0.215005,-0.171858,-0.259628,0.158748
